spotify_track_id,songid,performer,song,spotify_track_album,spotify_track_explicit,first_chart_appearance,peak_position,weeks_on_chart
419PaL8alIb8WVe2a8f2zQ,Baby You're So FineMickey & Sylvia,Mickey & Sylvia,Baby You're So Fine,Great Rare Song,false,1961-08-19,88,6
5TNbU6SbJ79dFD6x3uo43S,Don't Give UpPetula Clark,Petula Clark,Don't Give Up,The Ultimate Petula Clark,false,1968-07-20,88,7
57hn5hV3mnXrj898IX9CJe,Chains Of LoveBobby Bland,Bobby Bland,Chains Of Love,Greatet Hit,false,1969-09-13,88,7
6T8BdqgorV2Pm4Zmd5mpF5,CarolynMerle Haggard And The Strangers,Merle Haggard And The Strangers,Carolyn,Cheatin',false,1971-12-04,88,7
2G5UYNa1wIGaTLdiindJox,Shooting StarDollar,Dollar,Shooting Star,Best of Pop Volume 1,false,1979-12-22,88,6
7Gjj6NxSsVwXfOXUjvjCXv,Sisters Of The MoonFleetwood Mac,Fleetwood Mac,Sisters Of The Moon,Tusk (Deluxe Edition),false,1980-06-07,88,3
439nrLtmKb4iAZPNJXWfkX,Shiny ShinyHaysi Fantayzee,Haysi Fantayzee,Shiny Shiny,Battle Hymns For Children Singing,false,1983-07-23,88,5
1nOrWvdIkhxfRuLD1eALls,Best Of TimesPeter Cetera,Peter Cetera,Best Of Times,One More Story,false,1988-10-29,88,8
5w24xZUicD68LjnZvtougC,SuperheroDaze,Daze,Superhero,Super Heroes,false,1998-05-23,88,3
0PtKcFAVywPk0BRKR0q1v6,Do ItNelly Furtado,Nelly Furtado,Do It,Loose,false,2007-09-29,88,1
6rDzwydTebaXai342YicSg,Crawling BackRoy Orbison,Roy Orbison,Crawling Back,Unchained Melodies: Roy Orbison & The Royal Philharmonic Orchestra,false,1965-11-06,89,7
01XELYz10eYmxEJO5SdPLk,Take It Slow (Out In The Country)Lighthouse,Lighthouse,Take It Slow (Out In The Country),Thoughts On Movin' On,false,1971-12-11,89,7
2tKtzj52gnrHFjpsnVUtOB,Dog DaysAtlanta Rhythm Section,Atlanta Rhythm Section,Dog Days,Doraville,false,1977-09-03,89,5
0yUiPS7QlbWQUqCY56QFic,Say Goodbye To Little JoSteve Forbert,Steve Forbert,Say Goodbye To Little Jo,Jack Rabbit Slim,false,1980-04-12,89,3
1i26l1HyF0ZPzqV62LVpFV,Anything Can HappenWas (Not Was),Was (Not Was),Anything Can Happen,What U,false,1989-05-06,89,6
0yE1hIgt4v8Gs4t9YmD55d,"Deep, Deep TroubleThe Simpsons Featuring Bart & Homer",The Simpsons Featuring Bart & Homer,"Deep, Deep Trouble",The Simpsons Sing The Blues,false,1991-03-16,89,6
7eM88DF4yL4hpNnB6oJLnD,Catch MeDemi Lovato,Demi Lovato,Catch Me,Here We Go Again,false,2009-08-08,89,1
5rLi8B8qgk6qThwRnKHW2P,The Ballad Of Mona LisaPanic! At The Disco,Panic! At The Disco,The Ballad Of Mona Lisa,Vices & Virtues,false,2011-02-19,89,1
3ZPKocroJIcnHGcnJVlLKD,AfricaWeezer,Weezer,Africa,Weezer (Teal Album),false,2018-06-16,89,15
2lEI6lxldjcOYGaYJJyCgV,Out Of Sight - Out Of MindSunny & The Sunliners,Sunny & The Sunliners,Out Of Sight - Out Of Mind,Going Back in Tim,false,1964-02-22,90,5
0OaGuxUl5arPeeQOtixZ0j,Sing A Song For FreedomFrijid Pink,Frijid Pink,Sing A Song For Freedom,Defrosted,false,1970-07-25,90,7
1Oxu4KhEB49VONzJJ5uXKo,All My TrialsRay Stevens,Ray Stevens,All My Trials,Greatest Hits - Original Recordings,false,1971-08-28,90,6
5NB6p9H8p9ylibEjlTIxSD,Real ManTodd Rundgren,Todd Rundgren,Real Man,The Very Best Of Todd Rundgren,false,1975-04-26,90,3
6F0lIh4zqlgCZLDAk9BvBL,Close To YouB.T. Express,B.T. Express,Close To You,Non-Stop,false,1976-01-24,90,4
4doXgewLPFbx3W5WAcDITC,DaylightVicki Sue Robinson,Vicki Sue Robinson,Daylight,Vicki Sue Robinson (Expanded Edition),false,1976-10-02,90,7
13cFAWqOn5a7sXy4QSoGVL,"Someday, SomewayRobert Gordon",Robert Gordon,"Someday, Someway",Are You Gonna Be the One (Bonus Tracks),false,1981-06-27,90,4
3gnFymYoOqbxVK6uz2Qc0I,StillJohn Schneider,John Schneider,Still,Odyssey Project,false,1981-09-26,90,5
71lQ6KbvNUEGFBNvPWzbcv,Anyone Can SeeIrene Cara,Irene Cara,Anyone Can See,Anyone Can See,false,1981-11-28,90,18
2JhIaeltCDCcp02K936tgx,ChangeTears For Fears,Tears For Fears,Change,The Hurting,false,1983-08-06,90,6
3Cn1aiqSnvaj3FF4eFT80W,SomeoneEl DeBarge,El DeBarge,Someone,El DeBarge,false,1986-12-27,90,9
6w9JIox7iUtiMR4QNUyvA2,Pretty Boys And Pretty GirlsBook Of Love,Book Of Love,Pretty Boys And Pretty Girls,MMXVI-The 30th Anniversary Collection (Remastered),false,1988-09-03,90,4
4cswTGqcBKU6t0JF3kxuTL,Come Home With Me BabyDead Or Alive,Dead Or Alive,Come Home With Me Baby,That's The Way I Like It: The Best of Dead Or Alive,false,1989-07-01,90,8
6dLujFTBvLRnr8zPMMVUJg,Deja Vu [Uptown Baby]Lord Tariq & Peter Gunz,Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay,true,1997-11-15,90,28
0TQWWlESnqFsTfPGdCS6xa,"So Many GirlsDJ Drama Featuring Wale, Tyga & Roscoe Dash","DJ Drama Featuring Wale, Tyga & Roscoe Dash",So Many Girls,Quality Street Music,true,2013-03-30,90,1
2ZiJidFdQ30nVJEP4u44l3,Blank SpaceI Prevail,I Prevail,Blank Space,Heart Vs. Mind,false,2015-01-24,90,1
7iVA8TCXjIeNjq7o2lHwWi,A Little Bitty TearWanda Jackson,Wanda Jackson,A Little Bitty Tear,Wanda Jackson Live in Scandinavia,false,1962-01-20,91,3
3uBtA78OM8o5HE2hTlKWfC,AmenOtis Redding,Otis Redding,Amen,Dock of the Bay Sessions,false,1968-07-06,91,5
1gkbpFBjsBKnHEFbrwzkjf,Crimson And CloverSF Spanish Fly,SF Spanish Fly,Crimson And Clover,SF Spanish Fly,false,1995-06-10,91,6
64KrFHj9p5AyCX2yZQr4YJ,Stranger In MoscowMichael Jackson,Michael Jackson,Stranger In Moscow,HIStory - PAS,false,1997-08-23,91,2
3rlU8GywVlHOd09sfzOLx8,Did I Shave My Legs For This?Deana Carter,Deana Carter,Did I Shave My Legs For This?,Did I Shave My Legs For This?,false,1997-12-13,91,6
2toY6JyyfKy9TwNk3Ou2XG,She's So Meanmatchbox twenty,matchbox twenty,She's So Mean,North (Deluxe),false,2012-06-30,91,17
7gDwRzJhLs0fFHaGtMDJVM,Baby BlueAction Bronson Featuring Chance The Rapper,Action Bronson Featuring Chance The Rapper,Baby Blue,Mr. Wonderful,true,2015-04-11,91,1
2TyCAfhwu5tRqFW8VnGMIL,Don't Touch My HairSolange Featuring Sampha,Solange Featuring Sampha,Don't Touch My Hair,A Seat at the Table,true,2016-10-22,91,1
2AvLQRGacGcxZJ0GzzpRls,Teen Queen Of The WeekFreddy Cannon,Freddy Cannon,Teen Queen Of The Week,Boom Boom Rock 'N' Roll,false,1962-02-03,92,2
1onhlj358e7aUA2eszSnQl,"The 2,000 Pound Bee (Part 2)The Ventures",The Ventures,"The 2,000 Pound Bee (Part 2)",Walk - Don't Run: The Best Of The Ventures,false,1962-12-29,92,4
0ulPILleWfE1NBzUWIiNi9,"Saginaw, MichiganLefty Frizzell",Lefty Frizzell,"Saginaw, Michigan",Sagina,false,1964-01-18,92,5
1M0f0Tz3zEAZ8tBKAlVGHF,Set You Free This TimeThe Byrds,The Byrds,Set You Free This Time,Turn! Turn! Turn!,false,1966-02-05,92,4
6DX1rny2WXGTifJbC1f7mU,Shaker SongSpyro Gyra,Spyro Gyra,Shaker Song,Spyro Gyra,false,1978-06-17,92,5
1jP0CImX4WDx8jGfzrMTkV,The Different Story (World Of Lust And Crime)Peter Schilling,Peter Schilling,The Different Story (World Of Lust And Crime),The Different Story (World Of Lust And Crime),false,1989-03-25,92,10
6hnKJsEeb0hVkbw16yjcTV,Open Letter (To A Landlord)Living Colour,Living Colour,Open Letter (To A Landlord),Vivid (Expanded Edition),false,1989-07-08,92,5
5KhAzdjCDy6MZai1P0RJAe,Take My AdviceKym Sims,Kym Sims,Take My Advice,Too Blind To See It,false,1992-05-09,92,5
39FgoYSPntDNk6vqbwKRKH,SexualGoddess,Goddess,Sexual,Sacral Chakra - Releaing Your Creative & Sexual Energie,false,1992-12-12,92,10
4o568kdkDntTDuQTJfMIxa,Ridin' RimsDem Franchize Boyz,Dem Franchize Boyz,Ridin' Rims,On Top Of Our Game,true,2006-06-10,92,6
5gWnJbOpNKAcOZw7snskjK,RealGoo Goo Dolls,Goo Goo Dolls,Real,Something for the Rest of Us (Deluxe),false,2008-08-30,92,1
0dyWQoMOU9oERL6c9vxtRp,25 To LifeEminem,Eminem,25 To Life,Recovery,true,2010-07-10,92,1
785PzdvaIyjuaetuo78PDF,Point Of No ReturnAdam Wade,Adam Wade,Point Of No Return,Collection 1959-62,false,1961-06-17,93,4
1157yaYcDmuqBYm9hSqbwF,So Much LoveSteve Alaimo,Steve Alaimo,So Much Love,Big in Las Vegas,false,1966-05-21,93,2
5p0KCAuu5nrHpTuAIhHdLw,OverprotectedBritney Spears,Britney Spears,Overprotected,Britney (Digital Deluxe Version),false,2002-04-27,93,5
3RDcUlLGp3SLp2AmUbUbls,Cookie JarGym Class Heroes Featuring The-Dream,Gym Class Heroes Featuring The-Dream,Cookie Jar,The Quilt,true,2008-09-13,93,5
1r8kvW5Sax4ZsXfRkwM27z,Sooner Or LaterMichelle Branch,Michelle Branch,Sooner Or Later,Everything Comes And Goes,false,2009-08-15,93,1
0vRFKF7dGdL5XxZMXzpCpF,Someone ElseMiley Cyrus,Miley Cyrus,Someone Else,Bangerz (Deluxe Version),false,2013-10-26,93,1
6IzatacJcPxK6rUY21eYMA,BajaThe Astronauts,The Astronauts,Baja,Surfin' With The Astronauts,false,1963-07-27,94,1
7uOlL4oeW3SrMugsYr8xZu,Always In My HeartLos Indios Tabajaras,Los Indios Tabajaras,Always In My Heart,Always in My Heart,false,1964-03-14,94,2
1rY2Bku0YzUXkOpI0UKEeO,So Long DearieLouis Armstrong,Louis Armstrong,So Long Dearie,Louis,false,1964-10-03,94,6
2jglHyoBmjsyQW2j0CAuhh,CupidJohnny Rivers,Johnny Rivers,Cupid,50 Greatest Hits,false,1965-02-20,94,4
4cj5wrbKodTgwR8AMqdYUv,Sad TomorrowsTrini Lopez,Trini Lopez,Sad Tomorrows,The Love Album,false,1965-05-01,94,1
6DpvREtNKnyYkPgv9RHHPw,Purple HazeThe Jimi Hendrix Experience,The Jimi Hendrix Experience,Purple Haze,The Experience: a tribute to Jimi Hendrix,false,1967-08-26,95,8
4zDb8AsEASOU8yobYNIixJ,Teenage Love AffairRick Derringer,Rick Derringer,Teenage Love Affair,All American Boy (Expanded Edition),false,1974-04-27,94,5
6GMzbAkwdPUcqkXpkQY97U,Some Enchanted EveningJane Olivor,Jane Olivor,Some Enchanted Evening,The Best Of Jane Olivor,false,1977-09-10,94,3
5sbjhxchF1QOgZt7GyOdQ8,Come Go With MePockets,Pockets,Come Go With Me,Come Go With Us,false,1978-01-07,94,9
5HlaPoizGrZAclPPH8ZXS4,Stand UpDavid Lee Roth,David Lee Roth,Stand Up,Skyscraper,false,1988-04-16,94,8
1tuwC1Ob5vnYZhvg3zyzJg,Pictures Of YouThe Cure,The Cure,Pictures Of You,Disintegration (Deluxe Edition),false,1990-04-21,94,8
2SEx5I4i16LVoyIYFgjjw8,SomeoneThe Rembrandts,The Rembrandts,Someone,The Rembrandts,false,1991-05-25,94,10
0ffOWJVrYmtKcmQJbPWuhc,BiggerJustin Bieber,Justin Bieber,Bigger,My World,false,2009-12-05,94,1
0Ldlex2J63L6Dop9Pk2Rz9,BullyShinedown,Shinedown,Bully,Amaryllis,false,2012-04-07,94,2
3L19besdNQzd342qL78xqm,Demons And AngelsA Boogie Wit da Hoodie Featuring Juice WRLD,A Boogie Wit da Hoodie Featuring Juice WRLD,Demons And Angels,Hoodie SZN,true,2019-01-05,94,3
2uRHKB4BYOF2A6a6PZXKE0,"Shame, Shame, ShameJimmy Reed",Jimmy Reed,"Shame, Shame, Shame",The Very Best of Jimmy Reed,false,1963-04-13,95,8
2jiRBa5wVKmJyQlR8nGfwK,Society GirlThe Rag Dolls,The Rag Dolls,Society Girl,Cameo Parkway 1957-1967,false,1964-09-12,95,3
4L5XnD2PMJrc9A4Mcp1asi,Talk To Me BabyBarry Mann,Barry Mann,Talk To Me Baby,The Complete Best Of,false,1964-12-05,95,2
1jcUhX1ocqQdHsQm0mRKrX,Percolatin'Willie Mitchell,Willie Mitchell,Percolatin',Hold It!,false,1964-12-19,95,3
4OtaiDOzd4BB2QleFoLhLh,RespectThe Rationals,The Rationals,Respect,Cameo Parkway 1957-1967,false,1966-11-12,95,3
6wkrULQ7AzurQ0KpXzFDbH,Running BearSonny James,Sonny James,Running Bear,The Capitol Top Ten Hits Vol. 2,false,1969-05-31,95,2
32YzjV133gteg9LMBGO2OA,Burn Rubber (Why You Wanna Hurt Me)The Gap Band,The Gap Band,Burn Rubber (Why You Wanna Hurt Me),Greatest Hits,false,1981-02-28,95,8
3w1T8UpNXxpiJAmx1D8rdN,TaxiJ. Blackfoot,J. Blackfoot,Taxi,City Slicker,false,1984-03-03,95,5
2X90tKH59XlulLjbT4vci1,PerfectFairground Attraction,Fairground Attraction,Perfect,The First Of A Million Kisses,false,1988-12-17,95,6
6tB4PBScwCaD94sZUfjygA,Soul InspirationAnita Baker,Anita Baker,Soul Inspiration,Essential Soul Serenades,false,1990-09-22,95,7
2NxgsA7eJXj8sBSsoKP3OT,Can You Feel MeDru Down,Dru Down,Can You Feel Me,Can You Feel Me,true,1996-08-31,95,5
2gprP8t4HefQ1f0dxxc7Rg,Diamond GirlRyan Leslie,Ryan Leslie,Diamond Girl,Ryan Leslie,false,2008-03-29,95,3
57i3M29DWoo7RDk0Tf0LZG,DaylightMatt And Kim,Matt And Kim,Daylight,Grand,false,2009-06-27,97,2
5apwLmnzpwqnFffc2RSZhC,Shortnin' BreadThe Bell Notes,The Bell Notes,Shortnin' Bread,I've Made It,false,1960-08-27,96,2
1z1WImpyDPcQIKdwseBjN0,Since I Lost The One I LoveThe Impressions,The Impressions,Since I Lost The One I Love,People Get Ready: The Best Of Curtis Mayfield's Impressions,false,1966-02-05,96,2
4X8yPSO0mgVVoFOhHAUJT2,"Baby, Don't Be Looking In My MindJoe Simon",Joe Simon,"Baby, Don't Be Looking In My Mind",The Chokin' Kind,false,1969-06-21,96,5
5iJ3TFsnziFusTvu8hM9pL,Tell Me This Is A DreamThe Delfonics,The Delfonics,Tell Me This Is A Dream,Tell Me This Is a Dream (Expanded Version),false,1972-06-24,96,3
6UiFKOf9gQei5tdMk4RSoE,ShambalaB.W. Stevenson,B.W. Stevenson,Shambala,My Maria,false,1973-05-12,96,8
5dFoWIiJ2814hRwMYDcFiU,She's GoneDaryl Hall John Oates,Daryl Hall John Oates,She's Gone,Abandoned Luncheonette,false,1974-02-09,96,28
6ji7mtvTWRkLm2NhZY27xb,Robert de Niro's WaitingBananarama,Bananarama,Robert de Niro's Waiting,The Greatest Hits Collection (Collector Edition),false,1984-05-19,96,2
6RJdYpFQwLyNfDc5FbjkgV,StrickenDisturbed,Disturbed,Stricken,Ten Thousand Fists,false,2005-10-08,99,3
6wO0vMRAJB0r1lEWBJZNOq,Something In Your MouthNickelback,Nickelback,Something In Your Mouth,Dark Horse,false,2008-11-15,96,1
7gI8kpNFqSjQ6OMmGi711s,Broken HeartThe Fiestas,The Fiestas,Broken Heart,Ten Commandments of Love (Original Recordings),false,1962-08-25,97,6
3iVr0ys1UuBPkV9whnC2ER,Second Fiddle GirlBarbara Lynn,Barbara Lynn,Second Fiddle Girl,You'll Lose A Good Thing,false,1962-09-22,97,8
0gkxAsG2Lng71KBT31TZNd,The Feeling Is GoneBobby Bland,Bobby Bland,The Feeling Is Gone,Call On Me / That's The Way Love Is,false,1963-12-28,97,3
3h5cLIVAz7PPwtdbhek1Yc,Don't Touch MeJeannie Seely,Jeannie Seely,Don't Touch Me,Country Music - A Film by Ken Burns (The Soundtrack,false,1966-05-28,97,5
1oMs2rmpTZW8p9f9zL2clh,Danger! She's A StrangerThe Five Stairsteps,The Five Stairsteps,Danger! She's A Stranger,The First Family of Soul: The Best of The Five Stairsteps,false,1967-01-14,97,5
0md3dDLRwrsgBQ59CfgmXO,She's Got To Be A SaintRay Price,Ray Price,She's Got To Be A Saint,Ray Price - 16 Biggest Hits,false,1973-01-06,100,4
7oJLxq4WVOjtHDB4War58k,StrangleholdPaul McCartney,Paul McCartney,Stranglehold,Press To Play,false,1986-11-15,97,6
4TxvzjFdknSCL9udR39Q3X,Something Just Ain't RightKeith Sweat,Keith Sweat,Something Just Ain't Right,Make It Last Forever,false,1988-05-14,97,5
2Y3299bX3dNCgtsXv2DZ67,Serious Kinda GirlChristopher Max,Christopher Max,Serious Kinda Girl,More Than Physical,false,1989-12-02,97,8
3bidbhpOYeV4knp8AIu8Xn,Can't Hold UsMacklemore & Ryan Lewis Featuring Ray Dalton,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,The Heist,false,2013-02-16,97,39
3adeqciqrsp6PQqR0hGDC7,BruisesTrain Featuring Ashley Monroe,Train Featuring Ashley Monroe,Bruises,California 37,false,2013-08-31,97,8
7LWtfSW68VAkHp3hpcFDCY,24 HoursTeeFLii Featuring 2 Chainz,TeeFLii Featuring 2 Chainz,24 Hours,24 Hours,true,2014-09-13,97,7
4fZxGiES1FKbNqJPrI4L3s,BoomTrap ProtocolLogic,Logic,BoomTrap Protocol,Bobby Tarantino II,true,2018-03-24,97,1
6UO3m5VERw0IOI0fCXwcvJ,(Baby) Hully GullyThe Olympics,The Olympics,(Baby) Hully Gully,Collectors Gold Series,false,1960-01-30,98,7
6J1HWy2pduS8uK2t6Xs0q2,Adios AmigoJim Reeves,Jim Reeves,Adios Amigo,The Essential Jim Reeves,false,1962-05-05,98,6
5OmHb9bbZokD1iNkp3axo2,"Baby, Baby, BabySam Cooke",Sam Cooke,"Baby, Baby, Baby",My Kind Of Blues,false,1963-02-02,98,7
3Q031ckN7rwljKZhEQvvcR,Soul DressingBooker T. & The MG's,Booker T. & The MG's,Soul Dressing,Soul Dressing,false,1964-08-15,98,2
1ldikvb9oHHtGUTaZz9XW2,(We'll Be) UnitedThe Intruders,The Intruders,(We'll Be) United,Playlist: The Very Best Of The Intruders,false,1966-07-16,98,6
7g4LLcIDNC1gVcz97dpVR2,Country PreacherCannonball Adderley,Cannonball Adderley,Country Preacher,Country Preacher,false,1970-01-17,98,3
7trphEnYYWKE02ubHYtL1A,Song SellerThe Raiders,The Raiders,Song Seller,The Essential Paul Revere & The Raiders,false,1972-10-21,98,3
3AQ0Z2PzX6oelpmBt7222A,Didn't WeBarbra Streisand,Barbra Streisand,Didn't We,Back to Brooklyn,false,1972-12-09,98,8
7ucoZP0aopFf9UiJE3FyVB,Send A Little Love My WayAnne Murray,Anne Murray,Send A Little Love My Way,A Love Song,false,1973-08-18,98,7
4dXVvqLQCiO5YPLakf9Nrn,ScratchThe Crusaders,The Crusaders,Scratch,Gold,false,1974-04-27,98,6
5t7tuBGnmy1AegGj6WMvqt,Candy's Going BadGolden Earring,Golden Earring,Candy's Going Bad,Moontan,false,1974-10-19,98,4
7gCp8Ze97mZJpNPC6DmfQv,BelleAl Green,Al Green,Belle,The Belle Album,false,1978-01-07,98,5
5v4omW5pZc5FVH4e6n6I8Z,Dancing In ParadiseEl Coco,El Coco,Dancing In Paradise,Greatest Disco Hits,false,1978-10-28,98,6
7fKLncPGqlidunA6OKqX2f,Power PlayMolly Hatchet,Molly Hatchet,Power Play,Take No Prisoners,false,1982-02-06,98,2
4OriPa2OXO6goScm81cjju,Release Yo' DelfMethod Man,Method Man,Release Yo' Delf,Tical,true,1995-03-18,98,1
3UnjHOCGgfHDAjzMEOyBqQ,Put Me DownDonell Jones,Donell Jones,Put Me Down,Life Goes On,false,2002-09-14,98,3
4ISir5Vt1QWXPU5Yy6an2W,Take Me For What I'm WorthThe Searchers,The Searchers,Take Me For What I'm Worth,The Definitive Pye Collection,false,1966-01-29,100,7
3xyJQopi3TWy2ouP5A3EcS,One Of The BoysMott The Hoople,Mott The Hoople,One Of The Boys,All The Young Dudes (Expanded Edition),false,1973-01-27,96,1
0n3hdlinZYNly8NqAtvJHu,I'm Feeling YouSantana Featuring Michelle Branch & The Wreckers,Santana Featuring Michelle Branch & The Wreckers,I'm Feeling You,All That I Am,false,2005-10-01,96,8
1VoXsGqFp6v1GYEgyabCnY,My Old CarLee Dorsey,Lee Dorsey,My Old Car,Ride Your Pony,false,1967-05-13,97,1
16pmJwwNFVCqdXWPZtwZzh,Empty WallsSerj Tankian,Serj Tankian,Empty Walls,Elect the Dead (Deluxe),true,2007-11-10,97,1
6MQdIVpcXuaa9QpuCd33ei,Major TomShiny Toy Guns,Shiny Toy Guns,Major Tom,Major Tom,false,2010-02-20,97,1
731Pa6Gt7GAdADATMSEL0N,One Man Can Change The WorldBig Sean Featuring Kanye West & John Legend,Big Sean Featuring Kanye West & John Legend,One Man Can Change The World,Dark Sky Paradise,true,2015-03-14,100,10
6zDSBLb8HvlFrQwaljHJGN,If My Heart Could SpeakThe Manhattans,The Manhattans,If My Heart Could Speak,After Midnight (Expanded Version),false,1970-06-20,98,1
6XYQYOkYSx0efQDjarg6CW,HungryLita Ford,Lita Ford,Hungry,The Best Of Lita Ford,false,1990-07-14,98,1
504M3WFELlSIxDi3cf1RTL,JoeySugarland,Sugarland,Joey,Love On The Inside,false,2009-09-05,98,3
5fKbkAwQqPNF7Us0UUFNJK,ImagineSawyer Fredericks,Sawyer Fredericks,Imagine,The Complete Season 8 Collection (The Voice Performance),false,2015-05-02,98,1
40Tb4czvl5B3hs3hkFtNTB,Nothing In The WorldNat King Cole,Nat King Cole,Nothing In The World,Sincerely,false,1958-08-09,99,1
5LL87PJwawxXLLT0obIg1w,Glory Of LoveDon Gardner And Dee Dee Ford,Don Gardner And Dee Dee Ford,Glory Of Love,Goldisc Records From The Vault Vol. 6,false,1962-08-11,99,5
5FRbCNMJX9Xe6FUnVaa7mS,Let's Have A PartyThe Rivieras,The Rivieras,Let's Have A Party,California Sun - the Best of the Rivieras,false,1964-05-30,99,1
3cFPZOvrPdyjmZSoXh09Db,It's A Sin To Tell A LieTony Bennett,Tony Bennett,It's A Sin To Tell A Lie,When Lights Are Low,false,1964-07-11,99,1
53Q3aE08sDF0QjtX5WIpiR,El Pussy CatMongo Santamaria,Mongo Santamaria,El Pussy Cat,Mongo Santamaria's Greatest Hits,false,1965-03-06,100,3
62XxFLGYaamgn1Y5P6MJJF,Little Miss SunshineTommy Roe,Tommy Roe,Little Miss Sunshine,Phantasy,false,1967-06-10,99,1
2E6gb0Ngrvun6CUAUkvZPI,I Get It InOmarion Featuring Gucci Mane,Omarion Featuring Gucci Mane,I Get It In,Ollusion,true,2009-11-14,99,7
6GdUQeyYPcRX33xZ5JcUGW,Make The World Go AwayRay Price,Ray Price,Make The World Go Away,The Essential Ray Price,false,1963-08-31,100,1
4l4CZeKh4CkbVi9FlMRSkr,Louisiana ManBobbie Gentry,Bobbie Gentry,Louisiana Man,The Delta Sweete,false,1968-04-20,100,1
4wzBhn22HZObuGDhFrXBrE,I Want To Pay You Back (For Loving Me)The Chi-lites,The Chi-lites,I Want To Pay You Back (For Loving Me),The Ultimate Chi-Lites,false,1971-11-06,100,3
4gzeYkzuzxuzAUTsGcdjqA,It Won't Be Like This For LongDarius Rucker,Darius Rucker,It Won't Be Like This For Long,Learn To Live,false,2009-01-03,100,20
1UIcqXAA24eg76EFWViwr5,"Martians Vs GoblinsGame Featuring Lil Wayne & Tyler, The Creator","Game Featuring Lil Wayne & Tyler, The Creator",Martians Vs Goblins,The R.E.D. Album,true,2011-09-10,100,1
3Z3ZUu41QYobvrKr494Vjs,El Verdadero Amor PerdonaMana Featuring Prince Royce,Mana Featuring Prince Royce,El Verdadero Amor Perdona,Drama Y Luz Edición Deluxe,false,2011-12-10,100,1
2aibwv5hGXSgw7Yru8IYTO,Snow ((Hey Oh))Red Hot Chili Peppers,Red Hot Chili Peppers,Snow ((Hey Oh)),Stadium Arcadium,false,2006-06-03,98,20
3wQaW4rEZe7AaDrlrX4eDy,Buzzin'Shwayze Featuring Cisco Adler,Shwayze Featuring Cisco Adler,Buzzin',Shwayze,true,2008-06-21,98,5
5Z19ylxppfnfdP4JH0u8oj,Break Up In The EndCole Swindell,Cole Swindell,Break Up In The End,All of It,false,2018-03-10,98,17
2pg2TiYo9Rb8KeB5JjP7jS,SativaJhene Aiko Featuring Swae Lee Or Rae Sremmurd,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,Trip,true,2018-03-17,98,16
1oUudyBYVGMIC8JXeIsFzq,CloseRae Sremmurd & Travis Scott,Rae Sremmurd & Travis Scott,Close,SR3MM,true,2018-05-05,98,1
1fQK6JQTxImiNG58aRgUgR,Tequila TwistThe Champs,The Champs,Tequila Twist,Great Dance Hits,false,1962-02-03,99,1
49b9VGOAOxAtqzNfldU20a,Don't Stop The WeddingAnn Cole,Ann Cole,Don't Stop The Wedding,Have Fun,false,1962-11-24,99,1
385JWAuc6mbUvSLZVPHikF,Crossfire TimeDee Clark,Dee Clark,Crossfire Time,Take Care of Business / Constellation Masters 1963-1966,false,1963-11-02,99,5
7rxev6ErpRE5VYaamjs4T3,Coming Back To YouMaxine Brown,Maxine Brown,Coming Back To You,Super Hits,false,1964-01-04,99,2
5wp9Z8VwNN0USErAjkyBUh,Don't Forget About MeBarbara Lewis,Barbara Lewis,Don't Forget About Me,It's Magic,false,1966-01-29,99,3
42wIlJxGshiaqqJlWtYBnn,Shake Hands (And Come Out Crying)The Newbeats,The Newbeats,Shake Hands (And Come Out Crying),The Newbeats,false,1966-02-26,99,3
5ldK6ZO1TCLm3hfB2WApxV,Take Good Care Of HerMel Carter,Mel Carter,Take Good Care Of Her,The Best Of Mel Carter,false,1966-10-01,99,5
2Wq889rsIlEG0l2ea9pE9J,Alligator BogalooLou Donaldson,Lou Donaldson,Alligator Bogaloo,Alligator Bogaloo,false,1967-11-04,99,4
5OYzOLFjbKjvWSq85x3dS5,Smell Of IncenseSouthwest F.O.B.,Southwest F.O.B.,Smell Of Incense,Smell of Incense,false,1968-10-05,99,5
3N7Wot7AqvSIse5GhHequ0,Do Your Own ThingBrook Benton,Brook Benton,Do Your Own Thing,Do Your Own Thing,false,1968-10-26,99,2
4kmTlqtjkxHdcratIAj5Uu,All I Have To Offer You (Is Me)Charley Pride,Charley Pride,All I Have To Offer You (Is Me),The Essential Charley Pride,false,1969-08-23,99,5
